"","V1","V2","V3","V4","hct116.T21.gi","hct116.T21.gi.sd","qvalue.x","significant.x","GM.T15.gi","GM.T15.gi.sd","qvalue.y","significant.y","genename.x","genename.y","gi"
"173","choose","pair","ENSG00000116396","ENSG00000129159",0.312587561623811,0.222845041160247,0.999999999999713,"N",-0.407623987343551,0.290544038493187,0.500137780858377,"N","KCNC4","KCNC1","others"
"174","choose","pair","ENSG00000134333","ENSG00000111716",0.780754405205668,0.422021363148687,0.999999999999713,"N",-0.708879404174561,0.505515497432397,0.500137780858377,"N","LDHA","LDHB","others"
"175","choose","pair","ENSG00000100888","ENSG00000124177",0.254972849222647,0.197790943830755,0.999999999999713,"N",-0.367372740547383,0.264802836383394,0.505930487634058,"N","CHD8","CHD6","others"
"176","choose","pair","ENSG00000122121","ENSG00000108039",0.17670611267697,0.223710939554567,0.999999999999713,"N",-0.442213095158795,0.320579766794925,0.509290561060477,"N","XPNPEP2","XPNPEP1","others"
"177","choose","pair","ENSG00000116977","ENSG00000133317",-0.0958668097456932,0.199898729883851,0.999999999999713,"N",-0.348626953162813,0.25537408328119,0.51864045252411,"N","LGALS8","LGALS12","others"
"178","choose","pair","ENSG00000131626","ENSG00000177380",-0.211636952544244,0.230350773321261,0.895454940631149,"N",-0.32300130978565,0.284686381003671,0.629037516060423,"N","PPFIA1","PPFIA3","others"
"179","choose","pair","ENSG00000187866","ENSG00000156504",0.380835720600139,0.20267394499484,0.999999999999713,"N",-0.460176696169903,0.341445022536789,0.53114996164327,"N","FAM122A","FAM122B","others"
"180","choose","pair","ENSG00000105204","ENSG00000157540",0.257219134471251,0.242337704915953,0.999999999999713,"N",-0.551344487817928,0.413579023975229,0.541125335041513,"N","DYRK1B","DYRK1A","others"
"181","choose","pair","ENSG00000168026","ENSG00000123607",-0.0157419321089686,0.275858485764144,0.999999999999713,"N",-0.472998786870053,0.358726854565324,0.551153288226026,"N","TTC21A","TTC21B","others"
"182","choose","pair","ENSG00000106635","ENSG00000110987",0.466500802564213,0.213699406550894,0.999999999999713,"N",-0.372939679512664,0.284104461379609,0.552695263507143,"N","BCL7B","BCL7A","others"
"183","choose","pair","ENSG00000119314","ENSG00000011304",-0.0313409698727027,0.184565129712749,0.999999999999713,"N",-0.261481658318227,0.201281126752899,0.561910282409894,"N","PTBP3","PTBP1","others"
"184","choose","pair","ENSG00000157077","ENSG00000039319",-0.211096386152679,0.339535576620818,0.999999999999713,"N",-0.684606933457716,0.540002575644781,0.563774437713565,"N","ZFYVE9","ZFYVE16","others"
"185","choose","pair","ENSG00000055208","ENSG00000157625",-0.160614124107553,0.28568107301899,0.999999999999713,"N",-0.482745606633704,0.376629864535817,0.563774437713565,"N","TAB2","TAB3","others"
"186","choose","pair","ENSG00000134698","ENSG00000092847",-0.147418779532693,0.342062067471513,0.999999999999713,"N",-0.568053458307392,0.44412061713834,0.563774437713565,"N","AGO4","AGO1","others"
"187","choose","pair","ENSG00000092969","ENSG00000105329",0.101249340389416,0.264650912219431,0.999999999999713,"N",-0.455619962891143,0.359127901520132,0.563774437713565,"N","TGFB2","TGFB1","others"
"188","choose","pair","ENSG00000204634","ENSG00000133138",0.113717665790566,0.265373034225455,0.999999999999713,"N",-0.445856684180846,0.347927255414467,0.563774437713565,"N","TBC1D8","TBC1D8B","others"
"189","choose","pair","ENSG00000132535","ENSG00000082458",0.131127014667057,0.294335408823446,0.999999999999713,"N",-0.5134564475819,0.39961118508197,0.563774437713565,"N","DLG4","DLG3","others"
"190","choose","pair","ENSG00000184014","ENSG00000170456",-0.256738108371428,0.221362570154024,0.79525887367521,"N",-0.195558244061503,0.292400053803887,0.775605868517011,"N","DENND5A","DENND5B","others"
"191","choose","pair","ENSG00000198478","ENSG00000131171",0.12379392324647,0.186123290291453,0.999999999999713,"N",-0.301624200749028,0.244688548180481,0.578246649193884,"N","SH3BGRL2","SH3BGRL","others"
"192","gi2","pair","ENSG00000164045","ENSG00000173039",0.358943504370261,0.418336243481051,0.999999999999713,"N",-0.637041603658536,0.515723812341239,0.578246649193884,"N","CDC25A","RELA","others"
"193","choose","pair","ENSG00000160953","ENSG00000157502",-0.514676551549834,0.324783342151718,0.579517572990802,"N",0.422818937732112,0.488874278158765,0.999999997646874,"N","MUM1","MUM1L1","others"
"194","choose","pair","ENSG00000164105","ENSG00000164576",-0.284041349454702,0.197283670245784,0.669399732336907,"N",-0.085379448405753,0.253220179516059,0.913503513766835,"N","SAP30","SAP30L","others"
"195","choose","pair","ENSG00000170837","ENSG00000164604",-0.196681077074543,0.185517638759746,0.868324767576357,"N",-0.247442848544035,0.272933341050977,0.71864766224708,"N","GPR27","GPR85","others"
"196","choose","pair","ENSG00000141200","ENSG00000068796",-0.16206470798819,0.221308192070481,0.973177448128918,"N",-0.275706963699473,0.236783655685618,0.614689232017565,"N","KIF2B","KIF2A","others"
"197","choose","pair","ENSG00000162636","ENSG00000167106",-0.46224993174446,0.294258452556241,0.5879126859379,"N",0.0639608154757485,0.394405404629453,0.999999997646874,"N","FAM102B","FAM102A","others"
"198","choose","pair","ENSG00000105717","ENSG00000185630",0.185504005579963,0.19937581626401,0.999999999999713,"N",-0.322636110087712,0.265402816639928,0.59121168356002,"N","PBX4","PBX1","others"
"199","choose","pair","ENSG00000143457","ENSG00000113384",-0.0905160483802375,0.242765816741573,0.999999999999713,"N",-0.401836576319422,0.332475299945693,0.593551199080507,"N","GOLPH3L","GOLPH3","others"
"200","choose","pair","ENSG00000131389","ENSG00000132164",0.0354030944015277,0.168523771799029,0.999999999999713,"N",-0.272700386990617,0.226261925077371,0.593551199080507,"N","SLC6A6","SLC6A11","others"
"201","choose","pair","ENSG00000135749","ENSG00000100731",-0.084932301545612,0.151063135128207,0.999999999999713,"N",-0.243327373666772,0.203198818990537,0.596610142428519,"N","PCNXL2","PCNX","others"
"202","choose","pair","ENSG00000178177","ENSG00000196233",-0.0824188699760202,0.168298736101576,0.999999999999713,"N",-0.265549458142157,0.222508889078615,0.596610142428519,"N","LCORL","LCOR","others"
"203","gi2","pair","ENSG00000158571","ENSG00000143179",0.217039535962836,0.306287173090952,0.999999999999713,"N",-0.446825214859588,0.376671117056179,0.596610142428519,"N","PFKFB1","UCK2","others"
"204","choose","pair","ENSG00000196526","ENSG00000169129",0.302995710976186,0.215313955294758,0.999999999999713,"N",-0.360997046780202,0.303810453921866,0.596610142428519,"N","AFAP1","AFAP1L2","others"
"205","choose","pair","ENSG00000156510","ENSG00000156515",-0.336630163026496,0.218095218607023,0.603542579525185,"N",0.200286536676263,0.281956557933999,0.999999997646874,"N","HKDC1","HK1","others"
"206","choose","pair","ENSG00000168502","ENSG00000149639",-0.276887072013981,0.180271090557569,0.603542579525185,"N",0.79735770335294,0.229063630726846,0.999999997646874,"N","SOGA2","SOGA1","others"
"207","choose","pair","ENSG00000137177","ENSG00000197892",-0.262394313434948,0.171390983978457,0.603542579525185,"N",0.346216394504858,0.261985012757424,0.999999997646874,"N","KIF13A","KIF13B","others"
"208","choose","pair","ENSG00000119946","ENSG00000148842",-0.197702095233417,0.13058795059747,0.609767756546732,"N",-0.000413027972658186,0.177491377609577,0.999999997646874,"N","CNNM1","CNNM2","others"
"209","choose","pair","ENSG00000084676","ENSG00000140396",-0.263939772063746,0.175406701968265,0.613316599968972,"N",0.0518714592632528,0.225867938802827,0.999999997646874,"N","NCOA1","NCOA2","others"
"210","gi2","pair","ENSG00000130758","ENSG00000115138",-0.144257283092534,0.152252159941488,0.895073729797429,"N",-0.195927817606974,0.220442981186192,0.71864766224708,"N","MAP3K10","POMC","others"
"211","choose","pair","ENSG00000150054","ENSG00000161647",-0.170724261274991,0.262461942640208,0.999999999999713,"N",-0.410716164828455,0.354940066184288,0.617059259149308,"N","MPP7","MPP3","others"
"212","choose","pair","ENSG00000116299","ENSG00000164659",0.804600377138407,0.233736124878883,0.999999999999713,"N",-0.335987540895766,0.291111467532996,0.617059259149308,"N","KIAA1324","KIAA1324L","others"
"213","choose","pair","ENSG00000143630","ENSG00000099822",-0.340578343095778,0.306794177620125,0.834481703943494,"N",-0.283672402115931,0.447762395009437,0.784166847590817,"N","HCN3","HCN2","others"
"214","choose","pair","ENSG00000133812","ENSG00000100241",-0.175066733209893,0.181382879884407,0.895073729797429,"N",-0.216869246327643,0.268338046166831,0.728451793695574,"N","SBF2","SBF1","others"
"215","choose","pair","ENSG00000121316","ENSG00000151176",-0.3750943954537,0.289421216327918,0.726648946626526,"N",-0.0993452224641612,0.262599729411977,0.900469533037592,"N","PLBD1","PLBD2","others"
"216","choose","pair","ENSG00000114378","ENSG00000106302",-0.202037250658742,0.213767037792379,0.895073729797429,"N",-0.236254769688076,0.29738281373839,0.732053421465487,"N","HYAL1","HYAL4","others"
"217","choose","pair","ENSG00000146856","ENSG00000165923",0.379747151153176,0.181643622879006,0.999999999999713,"N",-0.26710975666697,0.234776415266885,0.629037516060423,"N","AGBL3","AGBL2","others"
"218","choose","pair","ENSG00000115325","ENSG00000146094",-0.153848135135513,0.321209482877756,0.999999999999713,"N",-0.458190408668059,0.409634634684198,0.637513344525242,"N","DOK1","DOK3","others"
"219","choose","pair","ENSG00000088280","ENSG00000151693",-0.207451083765222,0.248614911736003,0.919558217119288,"N",-0.312328699781511,0.350867868049085,0.71864766224708,"N","ASAP3","ASAP2","others"
"220","choose","pair","ENSG00000138378","ENSG00000168610",-0.131599901018179,0.203882814880446,0.999999999999713,"N",-0.305835573157984,0.282738159803458,0.638524708742994,"N","STAT4","STAT3","others"
"221","choose","pair","ENSG00000197111","ENSG00000183570",-0.110891194688333,0.350832878959581,0.999999999999713,"N",-0.516279708274785,0.482298436177375,0.638524708742994,"N","PCBP2","PCBP3","others"
"222","choose","pair","ENSG00000134107","ENSG00000123095",-0.0387359714525777,0.190392723510219,0.999999999999713,"N",-0.271442944619125,0.253855590333077,0.638524708742994,"N","BHLHE40","BHLHE41","others"
"223","choose","pair","ENSG00000120738","ENSG00000179388",0.0286138018319773,0.18612384521841,0.999999999999713,"N",-0.260781332649938,0.241865178811351,0.638524708742994,"N","EGR1","EGR3","others"
"224","choose","pair","ENSG00000113263","ENSG00000010671",0.0758413782989965,0.212725825322996,0.999999999999713,"N",-0.306557287314497,0.285304763224352,0.638524708742994,"N","ITK","BTK","others"
"225","gi2","pair","ENSG00000164045","ENSG00000132356",0.0817650892668975,0.395961519395176,0.999999999999713,"N",-0.442182979318028,0.401036714615029,0.638524708742994,"N","CDC25A","PRKAA1","others"
"226","choose","pair","ENSG00000162599","ENSG00000008441",0.0872688998877058,0.217450824195551,0.999999999999713,"N",-0.273487249330233,0.252686855241958,0.638524708742994,"N","NFIA","NFIX","others"
"227","choose","pair","ENSG00000088179","ENSG00000070159",0.178375375746336,0.314101142172798,0.999999999999713,"N",-0.471770905193034,0.425742493644693,0.638524708742994,"N","PTPN4","PTPN3","others"
"228","choose","pair","ENSG00000113761","ENSG00000165061",0.184805718636458,0.213465596928833,0.999999999999713,"N",-0.310061533688363,0.288674408546744,0.638524708742994,"N","ZNF346","ZMAT4","others"
"229","choose","pair","ENSG00000113916","ENSG00000161940",0.561277181048744,0.22494763249642,0.999999999999713,"N",-0.302048201111715,0.276620378360165,0.638524708742994,"N","BCL6","BCL6B","others"
"230","choose","pair","ENSG00000170802","ENSG00000053254",0.306292718636605,0.153700758564123,0.999999999999713,"N",-0.236073529530457,0.223635377523089,0.647454135697402,"N","FOXN2","FOXN3","others"
"231","choose","pair","ENSG00000075711","ENSG00000150672",-0.42923592302368,0.305613624845394,0.669399732336907,"N",0.0330391928408715,0.435708294642579,0.999999997646874,"N","DLG1","DLG2","others"
"232","choose","pair","ENSG00000260027","ENSG00000122592",-0.292736031331454,0.20747043192874,0.669399732336907,"N",0.160796358542366,0.265378489826005,0.999999997646874,"N","HOXB7","HOXA7","others"
"233","choose","pair","ENSG00000144233","ENSG00000101935",-0.254768956336449,0.179186845376747,0.669399732336907,"N",0.188242382045665,0.233533840193028,0.999999997646874,"N","AMMECR1L","AMMECR1","others"
"234","gi2","pair","ENSG00000167258","ENSG00000141068",-0.305878846050186,0.319796810270155,0.895073729797429,"N",-0.265993662814049,0.398363966054671,0.775605868517011,"N","CDK12","KSR1","others"
"235","choose","pair","ENSG00000143373","ENSG00000074657",0.710432005939008,0.252091475199418,0.999999999999713,"N",-0.346226049868844,0.342740053421562,0.678966596736379,"N","ZNF687","ZNF532","others"
"236","gi2","pair","ENSG00000171552","ENSG00000105397",1.51247455860419,0.235256446338792,0.999999999999713,"N",-0.28898047406107,0.28742266520105,0.680060559373501,"N","BCL2L1","TYK2","others"
"237","choose","pair","ENSG00000184500","ENSG00000183087",-0.438837811330286,0.3223057173957,0.685639675068239,"N",1.26519190218298,0.500639993737718,0.999999997646874,"N","PROS1","GAS6","others"
"238","gi1","pair","ENSG00000135446","ENSG00000105810",-0.399087441669617,0.292178205706386,0.685639675068239,"N",0.704715229885316,0.317101408924282,0.999999997646874,"N","CDK4","CDK6","others"
"239","choose","pair","ENSG00000174851","ENSG00000167645",-0.284315095909996,0.208960115494666,0.685639675068239,"N",0.378812368622599,0.27211796666043,0.999999997646874,"N","YIF1A","YIF1B","others"
"240","choose","pair","ENSG00000022567","ENSG00000162426",-0.273814065659176,0.201765965083736,0.685639675068239,"N",0.0590356288913901,0.257076370519049,0.999999997646874,"N","SLC45A4","SLC45A1","others"
"241","choose","pair","ENSG00000144426","ENSG00000160796",0.00550514192134288,0.174481809483161,0.999999999999713,"N",-0.215858502520932,0.217449039075977,0.689495479530779,"N","NBEAL1","NBEAL2","others"
"242","choose","pair","ENSG00000134686","ENSG00000173889",0.0052626546048638,0.155115651178079,0.999999999999713,"N",-0.243947148498302,0.248702783634487,0.690302166017127,"N","PHC2","PHC3","others"
"243","choose","pair","ENSG00000160678","ENSG00000171643",0.289052654847656,0.220245562031378,0.999999999999713,"N",-0.330724843840082,0.33593364119351,0.690302166017127,"N","S100A1","S100Z","others"
"244","choose","pair","ENSG00000186283","ENSG00000136816",0.339786798834095,0.387666902673629,0.999999999999713,"N",-0.362074630987209,0.367576454093763,0.690302166017127,"N","TOR3A","TOR1B","others"
"245","choose","pair","ENSG00000071282","ENSG00000135269",-0.194986675918327,0.259624593195765,0.973177448128918,"N",-0.295917637618215,0.341996323296737,0.721069815846479,"N","LMCD1","TES","others"
"246","choose","pair","ENSG00000168003","ENSG00000138079",-0.323346969318457,0.265623282719426,0.753241948281789,"N",-0.0793172724671374,0.375179461000937,0.942179140619707,"N","SLC3A2","SLC3A1","others"
"247","choose","pair","ENSG00000158195","ENSG00000132970",-0.245078514982201,0.298965047954553,0.927195855821573,"N",-0.251602301926047,0.384624739819456,0.775605868517011,"N","WASF2","WASF3","others"
"248","choose","pair","ENSG00000178075","ENSG00000089351",-0.186579588371484,0.26900635384348,0.973177448128918,"N",-0.33023893755017,0.412966959203439,0.732053421465487,"N","GRAMD1C","GRAMD1A","others"
"249","choose","pair","ENSG00000162599","ENSG00000147862",-0.0513803139466436,0.176490687349707,0.999999999999713,"N",-0.224954350563973,0.237112742123502,0.710324492796079,"N","NFIA","NFIB","others"
"250","choose","pair","ENSG00000118520","ENSG00000081181",0.437139307868019,0.270880509576824,0.999999999999713,"N",-0.337656661042135,0.356492598144971,0.710324492796079,"N","ARG1","ARG2","others"
"251","gi2","pair","ENSG00000105552","ENSG00000105641",1.08997135419811,0.262818741743244,0.999999999999713,"N",-0.340050224128304,0.356745451152477,0.710324492796079,"N","BCAT2","SLC5A5","others"
"252","choose","pair","ENSG00000048991","ENSG00000179912",-0.208893231681932,0.339907114721987,0.999999999999713,"N",-0.403540026134799,0.442869841870424,0.71864766224708,"N","R3HDM1","R3HDM2","others"
"253","choose","pair","ENSG00000142765","ENSG00000164674",-0.0353222431117574,0.243909730965371,0.999999999999713,"N",-0.284142592941613,0.308916696561153,0.71864766224708,"N","SYTL1","SYTL3","others"
"254","choose","pair","ENSG00000187848","ENSG00000135124",0.0581181054451365,0.164784687893789,0.999999999999713,"N",-0.195929155619289,0.220840975453696,0.71864766224708,"N","P2RX2","P2RX4","others"
"255","choose","pair","ENSG00000121988","ENSG00000163104",0.071792360439492,0.334322027588482,0.999999999999713,"N",-0.468034065476475,0.512999923100032,0.71864766224708,"N","ZRANB3","SMARCAD1","others"
"256","choose","pair","ENSG00000187800","ENSG00000145794",0.0901957477039161,0.314639099819282,0.999999999999713,"N",-0.321749270702723,0.359949623379811,0.71864766224708,"N","PEAR1","MEGF10","others"
"257","choose","pair","ENSG00000116016","ENSG00000124440",0.0932916461405315,0.151115598833815,0.999999999999713,"N",-0.205998496475704,0.223946486601868,0.71864766224708,"N","EPAS1","HIF3A","others"
"258","choose","pair","ENSG00000136636","ENSG00000160410",0.111337111936012,0.279876735548415,0.999999999999713,"N",-0.35033881492818,0.381340508204566,0.71864766224708,"N","KCTD3","SHKBP1","others"
"259","choose","pair","ENSG00000137393","ENSG00000151692",0.200483244249749,0.240590192074192,0.999999999999713,"N",-0.282766017071857,0.319246588454498,0.71864766224708,"N","RNF144B","RNF144A","others"
"260","gi2","pair","ENSG00000139626","ENSG00000182866",0.249888915966116,0.149281492263964,0.999999999999713,"N",-0.178525703245031,0.19600478753244,0.71864766224708,"N","ITGB7","LCK","others"
"261","choose","pair","ENSG00000065135","ENSG00000114353",0.268010259212918,0.311775877202356,0.999999999999713,"N",-0.329666206830944,0.363797120094494,0.71864766224708,"N","GNAI3","GNAI2","others"
"262","choose","pair","ENSG00000116991","ENSG00000197555",0.52980181835988,0.254168531585832,0.999999999999713,"N",-0.304882896132878,0.33072535532011,0.71864766224708,"N","SIPA1L2","SIPA1L1","others"
"263","choose","pair","ENSG00000162434","ENSG00000105397",1.17421816477193,0.397517579637329,0.999999999999713,"N",-0.409186244063961,0.458605442987932,0.71864766224708,"N","JAK1","TYK2","others"
"264","gi2","pair","ENSG00000105552","ENSG00000213316",-0.00229015558170542,0.37496961649907,0.999999999999713,"N",-0.457369864920972,0.523023123079738,0.719515363991222,"N","BCAT2","LTC4S","others"
"265","choose","pair","ENSG00000117000","ENSG00000188994",0.00299609519576682,0.190130529764807,0.999999999999713,"N",-0.224302436389886,0.256473300739126,0.719515363991222,"N","RLF","ZNF292","others"
"266","choose","pair","ENSG00000105866","ENSG00000167182",0.00976850689298092,0.237936885647625,0.999999999999713,"N",-0.28702250253107,0.327275089539544,0.719515363991222,"N","SP4","SP2","others"
"267","gi1","pair","ENSG00000137193","ENSG00000102096",-0.140180514933267,0.219363897029428,0.999999999999713,"N",-0.241423739052699,0.289078914380591,0.721069815846479,"N","PIM1","PIM2","others"
"268","choose","pair","ENSG00000144746","ENSG00000243279",0.00304344530616096,0.25052913881759,0.999999999999713,"N",-0.282911090320851,0.331144684784451,0.721069815846479,"N","ARL6IP5","PRAF2","others"
"269","choose","pair","ENSG00000166949","ENSG00000175387",0.049678203151282,0.336583353718077,0.999999999999713,"N",-0.439109230313586,0.523159918097832,0.721069815846479,"N","SMAD3","SMAD2","others"
"270","gi2","pair","ENSG00000100823","ENSG00000149311",0.122427047987278,0.23222585539975,0.999999999999713,"N",-0.254766555975598,0.294939867137682,0.721069815846479,"N","APEX1","ATM","others"
"271","choose","pair","ENSG00000184588","ENSG00000065989",0.126358253948521,0.15522376610266,0.999999999999713,"N",-0.176159508679251,0.210733855520265,0.721069815846479,"N","PDE4B","PDE4A","others"
"272","choose","pair","ENSG00000151929","ENSG00000156735",0.152901494689464,0.248524744632889,0.999999999999713,"N",-0.280402296212047,0.331752894739177,0.721069815846479,"N","BAG3","BAG4","others"
"273","choose","pair","ENSG00000185896","ENSG00000005893",0.207149758976117,0.157110555158372,0.999999999999713,"N",-0.176966280495998,0.213509610601847,0.721069815846479,"N","LAMP1","LAMP2","others"
"274","choose","pair","ENSG00000136928","ENSG00000204681",0.561209170414506,0.402514213506555,0.999999999999713,"N",-0.528776288917593,0.627272313042746,0.721069815846479,"N","GABBR2","GABBR1","others"
"275","choose","pair","ENSG00000187554","ENSG00000137462",-0.223966900446375,0.171905363858724,0.726124414353647,"N",0.00228197262243413,0.224937580757027,0.999999997646874,"N","TLR5","TLR2","others"
"276","choose","pair","ENSG00000213983","ENSG00000166747",-0.390822527012717,0.304736162269179,0.726648946626526,"N",1.35202902351655,0.396209277947829,0.999999997646874,"N","AP1G2","AP1G1","others"
"277","choose","pair","ENSG00000177469","ENSG00000168497",-0.249201050219806,0.194592929122161,0.726648946626526,"N",0.0264619253470206,0.270532987245134,0.999999997646874,"N","PTRF","SDPR","others"
"278","choose","pair","ENSG00000141380","ENSG00000184402",0.230807588934987,0.185486365615097,0.999999999999713,"N",-0.200852600731889,0.245470132749277,0.728375549601469,"N","SS18","SS18L1","others"
"279","choose","pair","ENSG00000149541","ENSG00000109956",0.27056399159375,0.250051762671514,0.999999999999713,"N",-0.322156106958696,0.396987016974659,0.728451793695574,"N","B3GAT3","B3GAT1","others"
"280","choose","pair","ENSG00000167968","ENSG00000213918",0.436387509950654,0.244793611391056,0.999999999999713,"N",-0.224367795598611,0.277469659353662,0.728451793695574,"N","DNASE1L2","DNASE1","others"
"281","choose","pair","ENSG00000187239","ENSG00000125733",-0.325529197804897,0.287118324596681,0.816304856570962,"N",-0.117009533497951,0.356810612429979,0.913503513766835,"N","FNBP1","TRIP10","others"
"282","choose","pair","ENSG00000138814","ENSG00000107758",-0.212474122849949,0.386347714823418,0.999999999999713,"N",-0.317199004100545,0.398468499165553,0.732053421465487,"N","PPP3CA","PPP3CB","others"
"283","choose","pair","ENSG00000172803","ENSG00000129515",-0.0952210029970121,0.203946079425623,0.999999999999713,"N",-0.214143032776575,0.270584785422107,0.732053421465487,"N","SNX32","SNX6","others"
"284","choose","pair","ENSG00000118217","ENSG00000213676",-0.168920415755215,0.202496853050429,0.919558217119288,"N",-0.158795468495018,0.276604232594618,0.81337700526769,"N","ATF6","ATF6B","others"
"285","choose","pair","ENSG00000109790","ENSG00000102271",0.0552984081004533,0.320025034907358,0.999999999999713,"N",-0.338204913424326,0.435383379351724,0.735671472344988,"N","KLHL5","KLHL4","others"
"286","choose","pair","ENSG00000132842","ENSG00000103723",0.296047299359692,0.307073854107219,0.999999999999713,"N",-0.69744591353858,0.897120037279523,0.735671472344988,"N","AP3B1","AP3B2","others"
"287","choose","pair","ENSG00000135605","ENSG00000113263",0.416174709744755,0.1987789426913,0.999999999999713,"N",-0.204800162694603,0.264361153896959,0.735671472344988,"N","TEC","ITK","others"
"288","choose","pair","ENSG00000137075","ENSG00000146083",-0.208231213907507,0.204423166256946,0.884865009653808,"N",-0.13251622889722,0.269729909945582,0.851331464249315,"N","RNF38","RNF44","others"
"289","choose","pair","ENSG00000101336","ENSG00000254087",-0.203046309793616,0.377597931996484,0.999999999999713,"N",-0.278706933285084,0.368142806496339,0.736840953752665,"N","HCK","LYN","others"
"290","choose","pair","ENSG00000196782","ENSG00000161021",-0.145032043240375,0.242101818866552,0.999999999999713,"N",-0.236659105305344,0.308942032967605,0.736840953752665,"N","MAML3","MAML1","others"
"291","choose","pair","ENSG00000123836","ENSG00000170525",-0.0102651118874363,0.283212941607389,0.999999999999713,"N",-0.266655358821779,0.352445498316211,0.736840953752665,"N","PFKFB2","PFKFB3","others"
"292","choose","pair","ENSG00000111371","ENSG00000139209",0.75099355968367,0.27526537991666,0.999999999999713,"N",-0.245122608835957,0.325041781782121,0.736840953752665,"N","SLC38A1","SLC38A4","others"
"293","choose","pair","ENSG00000089723","ENSG00000167770",-0.265976552459232,0.217234870442308,0.751345244500139,"N",-0.0335280939440517,0.27795946223272,0.987623814248479,"N","OTUB2","OTUB1","others"
"294","choose","pair","ENSG00000115840","ENSG00000004864",0.224628983260311,0.605485485021212,0.999999999999713,"N",-0.27887632087019,0.375706516322193,0.742332756160165,"N","SLC25A12","SLC25A13","others"
"295","choose","pair","ENSG00000162873","ENSG00000185909",0.829086919523468,0.23561892441699,0.999999999999713,"N",-0.231123602871026,0.311436847344854,0.742332756160165,"N","KLHDC8A","KLHDC8B","others"
"296","choose","pair","ENSG00000179044","ENSG00000130201",-0.228474249578006,0.209425375613763,0.840075882671045,"N",-0.0960851328966383,0.264864668325414,0.905431417087166,"N","EXOC3L1","EXOC3L2","others"
"297","choose","pair","ENSG00000109436","ENSG00000133138",-0.241716599892489,0.246586261986049,0.895073729797429,"N",-0.186130526233209,0.376743450826429,0.851331464249315,"N","TBC1D9","TBC1D8B","others"
"298","choose","pair","ENSG00000133703","ENSG00000126458",-0.783363831563461,0.634222864124301,0.751345244500139,"N",0.0841181383612402,0.536814634432602,0.999999997646874,"N","KRAS","RRAS","others"
"299","choose","pair","ENSG00000134318","ENSG00000067900",-0.655060480710712,0.530020998195782,0.751345244500139,"N",0.174624567593222,0.695221424515933,0.999999997646874,"N","ROCK2","ROCK1","others"
"300","choose","pair","ENSG00000143418","ENSG00000090661",-0.549235960898065,0.446945583297212,0.751345244500139,"N",0.0315119229087877,0.561090728641373,0.999999997646874,"N","CERS2","CERS4","others"
"301","choose","pair","ENSG00000087510","ENSG00000137203",-0.245493089469825,0.200336287728267,0.751345244500139,"N",0.1733447033758,0.221637168022686,0.999999997646874,"N","TFAP2C","TFAP2A","others"
"302","choose","pair","ENSG00000163155","ENSG00000140280",-0.24415963757183,0.201353963953397,0.753241948281789,"N",0.158842510474688,0.274606705780551,0.999999997646874,"N","LYSMD1","LYSMD2","others"
"303","choose","pair","ENSG00000054965","ENSG00000152102",-0.12978781985987,0.184922022204925,0.973177448128918,"N",-0.155151658852509,0.244062794537959,0.784166847590817,"N","FAM168A","FAM168B","others"
"304","choose","pair","ENSG00000124232","ENSG00000168214",0.098476379233025,0.167282853648751,0.999999999999713,"N",-0.198624234856004,0.27449019794483,0.757421568073477,"N","RBPJL","RBPJ","others"
"305","choose","pair","ENSG00000162924","ENSG00000173039",0.338981430891888,0.294671748995705,0.999999999999713,"N",-0.335059164354462,0.465979918087169,0.758756249229998,"N","REL","RELA","others"
"306","gi2","pair","ENSG00000130758","ENSG00000105641",-0.071855711265095,0.197297809014682,0.999999999999713,"N",-0.158273554341378,0.224677280355271,0.770047020901866,"N","MAP3K10","SLC5A5","others"
"307","choose","pair","ENSG00000036565","ENSG00000165646",0.116486636275626,0.283295577796173,0.999999999999713,"N",-0.276150443289971,0.398007716208909,0.770986670749491,"N","SLC18A1","SLC18A2","others"
"308","choose","pair","ENSG00000149212","ENSG00000080546",0.213743582676317,0.238126383549436,0.999999999999713,"N",-0.22276680863817,0.318442685292911,0.770986670749491,"N","SESN3","SESN1","others"
"309","choose","pair","ENSG00000135454","ENSG00000167080",0.398027072751859,0.301859016457871,0.999999999999713,"N",-0.250439895958689,0.360008221805881,0.770986670749491,"N","B4GALNT1","B4GALNT2","others"
"310","choose","pair","ENSG00000135250","ENSG00000184343",-0.0188142817555931,0.260361329507061,0.999999999999713,"N",-0.26929356821878,0.40639047901092,0.775605868517011,"N","SRPK2","SRPK3","others"
"311","choose","pair","ENSG00000141052","ENSG00000196588",0.0553762739874084,0.208578794417486,0.999999999999713,"N",-0.186881853175436,0.276565023600174,0.775605868517011,"N","MYOCD","MKL1","others"
"312","choose","pair","ENSG00000169490","ENSG00000184277",0.243034090913446,0.202277030864526,0.999999999999713,"N",-0.17659209095582,0.259766596607372,0.775605868517011,"N","TM2D2","TM2D3","others"
"313","choose","pair","ENSG00000048140","ENSG00000168785",0.320126364707394,0.215980455356705,0.999999999999713,"N",-0.18922905312046,0.286980952887323,0.775605868517011,"N","TSPAN17","TSPAN5","others"
"314","choose","pair","ENSG00000164078","ENSG00000105976",0.34947440429147,0.290382958283042,0.999999999999713,"N",-0.2230176741878,0.340150811256068,0.775605868517011,"N","MST1R","MET","others"
